type,id,lat/u,lon/v,-/dist,name
node,5574996207,40.4893785,-74.4360966,,
node,5574996208,40.4894391,-74.4361375,,
node,5574996209,40.4894131,-74.4361637,,
node,5574996210,40.4896334,-74.4364185,,
node,5574996211,40.4895595,-74.4362609,,
node,5574996212,40.4892334,-74.4360497,,
node,5574996213,40.489087,-74.4359484,,
node,5574996214,40.4890378,-74.4358757,,
node,5574996215,40.4920349,-74.4384335,,
node,5574996216,40.4917253,-74.4382665,,
node,5574996217,40.4909114,-74.4377522,,
node,5574996218,40.4904479,-74.4374659,,
node,5574996219,40.4899833,-74.4371125,,
node,5574996220,40.4896018,-74.4367471,,
node,5574996321,40.4893912,-74.4365358,,
node,5574996322,40.4893264,-74.4364654,,
node,5574996323,40.4892295,-74.4363762,,
node,5574996324,40.489023,-74.4361871,,
node,5574996325,40.4887201,-74.4358043,,
node,5574996326,40.4884182,-74.435357,,
node,5574996327,40.488358,-74.4351907,,
node,5574996328,40.488359,-74.4351438,,
node,5574996329,40.4883723,-74.4350968,,
node,5574996330,40.4884029,-74.4350646,,
node,5574996331,40.48854,-74.4349572,,
node,5574996332,40.4883667,-74.4352262,,
node,5574996333,40.4883231,-74.4351679,,
node,5574996334,40.4882723,-74.4350848,,
node,5574996335,40.4882335,-74.4350105,,
node,5574996336,40.4881764,-74.434897,,
node,5574996337,40.4875971,-74.4336203,,
node,5574996338,40.4876603,-74.4337584,,
node,5574996339,40.4873635,-74.4328907,,
node,5574996340,40.4875247,-74.4334258,,
node,5574996341,40.487796,-74.4341286,,
node,5574996342,40.4881346,-74.4348541,,
node,5574996343,40.4882111,-74.4349305,,
node,5574996344,40.4882427,-74.4349359,,
node,5574996345,40.4882733,-74.4349346,,
node,5574996346,40.4882937,-74.4349144,,
node,5574996347,40.4883029,-74.4348876,,
node,5574996348,40.4883009,-74.434838,,
node,5574996349,40.4882835,-74.434775,,
node,5574996350,40.4882642,-74.4347186,,
node,5574996351,40.4881877,-74.4345912,,
node,5574996352,40.4876879,-74.4337088,,
node,5574996353,40.4877341,-74.4336718,,
node,5574996354,40.4877781,-74.4336319,,
node,5574996355,40.4882111,-74.4344028,,
node,5574996356,40.4870454,-74.4324058,,
node,5574996357,40.4870881,-74.4325957,,
node,5574996358,40.4869152,-74.4326594,,
node,5574996359,40.4861956,-74.4329155,,
node,5574996360,40.4860411,-74.4329497,,
node,5574996361,40.4859855,-74.432998,,
node,5574996362,40.4859371,-74.4330396,,
node,5574996363,40.4858774,-74.433057,,
node,5574996364,40.4858014,-74.433059,,
node,5574996365,40.4856561,-74.433053,,
node,5574996366,40.485626,-74.4329417,,
node,5574996367,40.4853011,-74.4329021,,
node,5574996368,40.4872243,-74.4323409,,
node,5574996369,40.4869423,-74.4324394,,
node,5574996370,40.4866883,-74.4325293,,
node,5574996371,40.4865307,-74.4325756,,
node,5574996372,40.4864308,-74.432601,,
node,5574996373,40.4863609,-74.4324931,,
node,5574996374,40.4862834,-74.4325709,,
node,5574996375,40.4861671,-74.4326567,,
node,5574996376,40.4860829,-74.4326976,,
node,5574996377,40.4859697,-74.4327231,,
node,5574996378,40.4858845,-74.4327338,,
node,5574996379,40.4857356,-74.4327258,,
node,5574996380,40.4854393,-74.4326869,,
node,5574996381,40.4853781,-74.4326701,,
node,5574996382,40.4853312,-74.4326359,,
node,5574996383,40.4853154,-74.4328961,,
node,5574996384,40.485349,-74.432652,,
node,5574996390,40.486469,-74.4333883,,
node,5574996391,40.4867852,-74.4331576,,
node,5574996392,40.4868234,-74.4331677,,
node,5574996393,40.4868469,-74.4332112,,
node,5574996394,40.4868551,-74.433277,,
node,5574996395,40.4883539,-74.4348058,,
node,5574996396,40.4883371,-74.4349305,,
node,5574996397,40.4882881,-74.4350023,,
node,5574996398,40.4882443,-74.4350144,,
node,5574996399,40.4883315,-74.4350445,,
node,5574996400,40.4883422,-74.4349835,,
node,5574996401,40.4882682,-74.4350103,,
node,5574996406,40.4878939,-74.4336545,,
node,5574996407,40.4878531,-74.4335975,,
node,5574996408,40.4877817,-74.4334774,,
node,5574996409,40.4876869,-74.4332622,,
node,5574996410,40.4875829,-74.4333356,,
node,5574996411,40.4870693,-74.4313853,,
node,5574996412,40.4871835,-74.4319794,,
node,5574996413,40.4873676,-74.432703,,
node,5574996414,40.4874523,-74.4329537,,
node,5574996415,40.4874798,-74.4330282,,
node,5574996416,40.4875232,-74.4331495,,
node,5574996417,40.4874021,-74.432007,,
node,5574996418,40.4874829,-74.4322215,,
node,5574996419,40.4873501,-74.4323009,,
node,5574996431,40.4873533,-74.4323137,,
node,5574996432,40.4874755,-74.4327734,,
node,5574996433,40.4875033,-74.4327888,,
node,5574996434,40.4875206,-74.4327814,,
node,5574996435,40.487539,-74.4327707,,
node,5574996436,40.4874673,-74.4327549,,
node,5574996449,40.4880489,-74.4335861,,
node,5574996450,40.4877639,-74.4333621,,
node,5574996451,40.4876481,-74.4330765,,
node,5574996452,40.4875961,-74.4330302,,
node,5574996453,40.4876287,-74.433051,,
node,5574996454,40.4875662,-74.4329901,,
node,5574996455,40.4875666,-74.4329502,,
node,5574996456,40.4875762,-74.432937,,
node,5574996457,40.4876114,-74.4329095,,
node,5574996458,40.4850155,-74.431787,,
node,5574996459,40.4850415,-74.4318084,,
node,5574996460,40.4849115,-74.4317521,,
node,5574996461,40.4849431,-74.4317689,,
node,5574996462,40.4851195,-74.432021,,
node,5574996463,40.4852113,-74.4332233,,
node,5574996464,40.4852532,-74.433163,,
node,5574996506,40.4738128,-74.426086,,
node,5574996507,40.4737547,-74.426267,,
node,5574996508,40.4736077,-74.4265513,,
node,5574996509,40.473469,-74.4267391,,
node,5574996510,40.4733323,-74.4268128,,
node,5574996511,40.4737893,-74.4250748,,
node,5574996512,40.4738424,-74.4249956,,
node,5574996513,40.4737771,-74.4251364,,
node,5574996514,40.4736843,-74.4250171,,
node,5574996515,40.4726023,-74.4265734,,
node,5574996516,40.4725845,-74.4265882,,
node,5574996517,40.4726151,-74.4265506,,
node,5574996518,40.4722529,-74.4266278,,
node,5574996519,40.472357,-74.4266184,,
node,5574996520,40.4727702,-74.4252692,,
node,5574996521,40.4728355,-74.4251244,,
node,5574996522,40.4729762,-74.4250721,,
node,5574996523,40.4734965,-74.4254972,,
node,5574996524,40.4731113,-74.4250747,,
node,5574996525,40.4731237,-74.425317,,
node,5574996526,40.4734811,-74.4252766,,
node,5574996527,40.4734656,-74.4250393,,
node,5574996529,40.4758348,-74.4266586,,
node,5574996530,40.4760102,-74.4266063,,
node,5574996531,40.4761704,-74.4266653,,
node,5574996532,40.4763051,-74.4268249,,
node,5574996533,40.4763622,-74.4270717,,
node,5574996534,40.4763091,-74.427364,,
node,5574996535,40.4761898,-74.4275464,,
node,5574996536,40.4758644,-74.4277181,,
node,5574996537,40.4753033,-74.4277208,,
node,5574996538,40.4757807,-74.4260216,,
node,5574996539,40.4759082,-74.4259089,,
node,5574996540,40.4755706,-74.4261651,,
node,5574996541,40.4754736,-74.4261852,,
node,5574996542,40.4747983,-74.4259036,,
node,5574996543,40.4746769,-74.4259076,,
node,5574996544,40.4744106,-74.4260041,,
node,5574996545,40.4742974,-74.4260927,,
node,5574996546,40.4737751,-74.4268276,,
node,5574996547,40.4738771,-74.4266881,,
node,5574996548,40.475441,-74.4283082,,
node,5574996549,40.4754145,-74.4286542,,
node,5574996550,40.4752706,-74.4288701,,
node,5574996551,40.4749187,-74.4290726,,
node,5574996552,40.474734,-74.4290632,,
node,5574996553,40.4745779,-74.4289666,,
node,5574996554,40.4744514,-74.428685,,
node,5574996555,40.4744484,-74.4284664,,
node,5574996556,40.4745728,-74.4280252,,
node,5574996557,40.4735455,-74.4287172,,
node,5574996558,40.4733109,-74.4288258,,
node,5574996559,40.4731701,-74.428803,,
node,5574996560,40.4732384,-74.4288245,,
node,5574996561,40.4730099,-74.4286662,,
node,5574996562,40.472913,-74.4283658,,
node,5574996563,40.4729732,-74.4279796,,
node,5574996564,40.4731629,-74.4276443,,
node,5574996565,40.4734812,-74.4274405,,
node,5574996566,40.473871,-74.4273895,,
node,5578998138,40.5109065,-74.4557384,,
node,5578998139,40.5106861,-74.4556949,,
node,5578998140,40.5105784,-74.4556651,,
node,5578998141,40.5114732,-74.4557238,,
node,5598958882,40.4769652,-74.4374908,,
node,5598958883,40.4769789,-74.4377901,,
node,5598958884,40.4769925,-74.4381674,,
node,5598958885,40.4769553,-74.4385301,,
node,5598958886,40.4769207,-74.4388018,,
node,5598958887,40.476792,-74.4387676,,
node,5598958888,40.4769865,-74.4380015,,
node,5598958889,40.4769479,-74.438052,,
node,5598958890,40.4769021,-74.438078,,
node,5598958891,40.4768576,-74.4380617,,
node,5598958892,40.4768304,-74.4380113,,
node,5598958893,40.4768118,-74.4379511,,
node,5598958894,40.4768131,-74.4378942,,
node,5598958895,40.4768341,-74.4378243,,
node,5598958896,40.4768885,-74.4377592,,
node,5598958897,40.4769393,-74.4377218,,
node,5598958898,40.4769744,-74.4376925,,
node,5598958899,40.4769823,-74.4378856,,
node,5598958900,40.4774285,-74.4378601,,
node,5598958901,40.4778847,-74.4378027,,
node,5598958902,40.4778915,-74.4380069,,
node,5598958903,40.4772877,-74.4380809,,
node,5598958904,40.4769903,-74.4381076,,
node,5598958905,40.4769719,-74.4376371,,
node,5598958906,40.4776391,-74.4375487,,
node,5598958907,40.4776226,-74.4373522,,
node,5598958908,40.4769608,-74.4374367,,
node,5598958909,40.4769442,-74.4372328,,
node,5598958910,40.477608,-74.4371582,,
node,5598958911,40.4760657,-74.4373398,,
node,5598958912,40.4760992,-74.4374682,,
node,5598958913,40.4761344,-74.4376661,,
node,5598958914,40.4762061,-74.4377926,,
node,5598958915,40.4762569,-74.4378986,,
node,5598958916,40.4762581,-74.4380015,,
node,5598958917,40.4762079,-74.438205,,
node,5598958918,40.4761434,-74.4383857,,
node,5598958919,40.4760693,-74.4385121,,
node,5598958920,40.4760287,-74.43852,,
node,5598960821,40.4759593,-74.4385176,,
node,5598960822,40.4759384,-74.4384972,,
node,5598960828,40.4751834,-74.4365093,,
node,5598960830,40.4751635,-74.4355047,,
node,5598960831,40.4751492,-74.4353562,,
node,5598960832,40.475159,-74.4348846,,
node,5598960834,40.4751772,-74.4361088,,
node,5598960835,40.4755512,-74.4360535,,
node,5598960840,40.4767751,-74.4379029,,
node,5598960841,40.476708,-74.4378987,,
node,5598960842,40.4765929,-74.4378718,,
node,5598960843,40.4765559,-74.4378635,,
node,5598960844,40.4765207,-74.4379073,,
node,5598960845,40.4764195,-74.4370252,,
node,5598960846,40.4763793,-74.4370902,,
node,5598960847,40.4762996,-74.4371897,,
node,5598960848,40.4762295,-74.4372571,,
node,5598960849,40.4761735,-74.4373131,,
node,5598960850,40.4761695,-74.4373338,,
node,5598960851,40.4761695,-74.437367,,
node,5598960852,40.4761955,-74.4374292,,
node,5598960853,40.4762247,-74.4374779,,
node,5598960854,40.4760434,-74.4374509,,
node,5598960855,40.4759874,-74.4375121,,
node,5598960856,40.4759543,-74.4375494,,
node,5598960857,40.475903,-74.4380469,,
node,5598960858,40.4791451,-74.4367654,,
node,5598960859,40.4790952,-74.4368575,,
node,5598960871,40.472721,-74.4223881,,
node,5598960872,40.4727383,-74.4226472,,
node,5598960884,40.478973,-74.4363273,,
node,5598960885,40.479207,-74.4363066,,
node,5598960886,40.4792467,-74.4352711,,
node,5598960887,40.4790763,-74.4366569,,
node,5598960888,40.4791173,-74.4366475,,
node,5598960889,40.4791031,-74.4363894,,
node,5598960890,40.479092,-74.4362609,,
node,5598960891,40.4790699,-74.4362537,,
node,5598960892,40.4790297,-74.4362319,,
node,5598960893,40.4790187,-74.4361593,,
node,5598960894,40.47901,-74.4360059,,
node,5598960895,40.4789753,-74.435581,,
node,5598960896,40.4789722,-74.435468,,
node,5598960897,40.4789785,-74.4353923,,
node,5598960898,40.4789797,-74.4351627,,
node,5598960899,40.4789895,-74.4350492,,
node,5598960900,40.4790284,-74.4348826,,
node,5598960901,40.4790804,-74.4346966,,
node,5598960902,40.4791438,-74.4345763,,
node,5598960903,40.4792021,-74.434471,,
node,5598960904,40.4792968,-74.4343725,,
node,5598960905,40.4794757,-74.4342398,,
node,5598960906,40.479663,-74.434114,,
node,5598960907,40.4795264,-74.4342058,,
node,5598960909,40.47923,-74.4341905,,
node,5598960910,40.4789998,-74.4341862,,
node,5598960911,40.4787239,-74.4341744,,
node,5598960912,40.4785835,-74.4341733,,
node,5598960913,40.4784693,-74.4341916,,
node,5598960914,40.4783615,-74.4341883,,
node,5598960915,40.478266,-74.4341969,,
node,5598960916,40.4782969,-74.4341942,,
node,5598960917,40.4784472,-74.4342291,,
node,5598960918,40.4786105,-74.4342785,,
node,5598960919,40.4787362,-74.434389,,
node,5598960920,40.4788205,-74.4345576,,
node,5598960921,40.4788602,-74.4346519,,
node,5598960922,40.4788624,-74.4346783,,
node,5598960923,40.4788472,-74.4347227,,
node,5598960924,40.4788252,-74.4347758,,
node,5598960925,40.4788166,-74.4348343,,
node,5598960926,40.4788068,-74.4349239,,
node,5598960927,40.4788109,-74.4350463,,
node,5598960928,40.4788227,-74.4351986,,
node,5598960929,40.4788438,-74.4355319,,
node,5598960930,40.478859,-74.435763,,
node,5598960931,40.4788831,-74.4360101,,
node,5598960932,40.4789085,-74.436415,,
node,5598960933,40.4789181,-74.4365679,,
node,5598960934,40.4789382,-74.4366576,,
node,5598960935,40.4789453,-74.4368488,,
node,5598960936,40.4790938,-74.4368366,,
node,5598960937,40.4789981,-74.4358601,,
node,5598960938,40.478869,-74.4358655,,
node,5598960939,40.4789786,-74.4353702,,
node,5598960940,40.4789794,-74.435218,,
node,5598960941,40.4788243,-74.4352241,,
node,5598960942,40.479402,-74.4341979,,
node,5598960943,40.4792397,-74.4341908,,
node,5598960944,40.4798042,-74.4338699,,
node,5598960945,40.4797408,-74.4337894,,
node,5598960946,40.4798342,-74.4339132,,
node,5598960947,40.4797695,-74.434001,,
node,5598960948,40.4797133,-74.4340632,,
node,5598960949,40.4797104,-74.4337477,,
node,5598960950,40.4797729,-74.4336339,,
node,5598960951,40.4798008,-74.4335344,,
node,5598960952,40.4798376,-74.433305,,
node,5598960953,40.4799373,-74.4325802,,
node,5598960954,40.4799842,-74.4323219,,
node,5598960955,40.4800122,-74.4321708,,
node,5598960956,40.4799804,-74.4323425,,
node,5598960957,40.4800847,-74.4323652,,
node,5598960958,40.4800526,-74.4321386,,
node,5598960959,40.4801227,-74.432198,,
node,5598960960,40.4790975,-74.4363252,,
node,5598960961,40.4769304,-74.4370635,,
node,5598960962,40.4763649,-74.4370218,,
node,5598960963,40.4769477,-74.4385904,,
node,5598960964,40.4772149,-74.4386849,,
node,5598960965,40.4774177,-74.4388938,,
node,5598960966,40.4777203,-74.4393937,,
node,5598960967,40.4780278,-74.4398091,,
node,5598960968,40.4782222,-74.4400824,,
node,5598960969,40.478256,-74.4401535,,
node,5598960970,40.4782205,-74.4402268,,
node,5598960971,40.4781766,-74.4402602,,
node,5598960972,40.477967,-74.4405312,,
node,5598960973,40.4778808,-74.4405779,,
node,5598960974,40.4777997,-74.4404912,,
node,5598960975,40.4775986,-74.440238,,
node,5598960976,40.477482,-74.4400558,,
node,5598960977,40.4772301,-74.4396736,,
node,5598960978,40.4770341,-74.4394337,,
node,5598960979,40.4769889,-74.4392675,,
node,5598960980,40.4769547,-74.4390337,,
node,5598960981,40.4769276,-74.4388471,,
node,5612556226,40.5200876,-74.4565243,,
node,5612556227,40.5200633,-74.4565693,,
node,5625457810,40.5016103,-74.4475946,,
node,5625457811,40.5013125,-74.4481999,,
node,5625457813,40.5005636,-74.447679,,
node,5625457815,40.499789,-74.4482216,,
node,5625487759,40.4944903,-74.4485815,,
node,5625487760,40.4942994,-74.4485378,,
node,5625487761,40.4941917,-74.4485994,,
node,5625487762,40.4941202,-74.4485624,,
node,5625487763,40.4940136,-74.4485424,,
node,5625487764,40.493996,-74.4484669,,
node,5625487765,40.4939398,-74.4484562,,
node,5625487766,40.4938355,-74.4484654,,
node,5625487767,40.4937493,-74.4483984,,
node,5625487768,40.4991156,-74.4484031,,
node,5625487769,40.4991706,-74.4482707,,
node,5625487771,40.4992671,-74.4481066,,
node,5625487772,40.4929571,-74.4444294,,
node,5625487773,40.4933678,-74.4451102,,
node,5625487774,40.4932719,-74.4451956,,
node,5625487775,40.4934852,-74.4453155,,
node,5625487776,40.493714,-74.4453196,,
node,5639358340,40.4951027,-74.4583114,,
node,5639358341,40.4955616,-74.4580767,,
node,5639358342,40.4936355,-74.4590755,,
node,5639358343,40.4938931,-74.4591348,,
node,5647312876,40.4666997,-74.4549626,,
node,5647312877,40.4666497,-74.454795,,
node,5647312878,40.4663722,-74.4549157,,
node,5647312879,40.4663116,-74.4548217,,
node,5647312880,40.4663305,-74.4563543,,
node,5647312881,40.4667884,-74.4562263,,
node,5647312882,40.4663037,-74.4563227,,
node,5647312883,40.4667929,-74.4561884,,
node,5647312884,40.4667987,-74.456139,,
node,5647312885,40.4662713,-74.4562538,,
node,5647312886,40.4668028,-74.4561041,,
node,5647312887,40.4662773,-74.4562916,,
node,5647312888,40.4663559,-74.4563842,,
node,5647312889,40.466766,-74.4562688,,
node,5647312890,40.4667864,-74.4562434,,
node,5647312891,40.4668058,-74.4560784,,
node,5647312892,40.4667829,-74.455978,,
node,5647312893,40.4661903,-74.4557065,,
node,5647312894,40.466492,-74.4556217,,
node,5647312895,40.4662253,-74.4559252,,
node,5647312896,40.4665293,-74.4558398,,
node,5647312897,40.4665651,-74.456049,,
node,5647312898,40.4664314,-74.455267,,
node,5647312899,40.4663906,-74.4551946,,
node,5647312900,40.4662885,-74.4550847,,
node,5647312901,40.4661844,-74.4549504,,
node,5647312902,40.4660128,-74.455109,,
node,5647312903,40.4660631,-74.4553891,,
node,5647312904,40.4660977,-74.4554843,,
node,5647312905,40.4661824,-74.4556573,,
node,5647312906,40.4662549,-74.4561495,,
node,5647312907,40.4669346,-74.4558328,,
node,5647312908,40.4669221,-74.4558638,,
node,5647312909,40.4669079,-74.455892,,
node,5647312910,40.4668859,-74.4559202,,
node,5647312911,40.466839,-74.4559597,,
node,5647312912,40.4668839,-74.4559705,,
node,5647312913,40.4669272,-74.4559865,,
node,5647312914,40.4669672,-74.4560122,,
node,5666275237,40.5344229,-74.4585774,,
node,5687367361,40.4845876,-74.4385848,,
node,5708367785,40.4760871,-74.4374218,,
node,5708376699,40.4790092,-74.4368434,,
node,5708376700,40.4789407,-74.4367261,,
node,5708380151,40.4789789,-74.4353071,,
node,5708380152,40.4788308,-74.4353265,,
node,5708387077,40.4796845,-74.4340923,,
node,5708387089,40.4682821,-74.4369495,,
node,5708393745,40.4973059,-74.4406858,,
node,5708411313,40.4868449,-74.4326844,,
node,5708411314,40.4868053,-74.4324879,,
node,5708411315,40.4870781,-74.4323951,,
node,5708426564,40.4935341,-74.4378394,,
node,5708426565,40.4936289,-74.4378769,,
node,5708426566,40.4937116,-74.4378555,,
node,5708465403,40.5129308,-74.4701343,,
node,5708466555,40.5128631,-74.4703776,,
node,5708474361,40.4838915,-74.4435423,,
node,5708474362,40.4847491,-74.445035,,
node,5708474364,40.4843636,-74.4442981,,
node,5708474365,40.4843313,-74.4442444,,
node,5708474366,40.4843264,-74.4443319,,
node,5708474367,40.4842982,-74.4442849,,
node,5708474722,40.511962,-74.4555534,,
node,5708508111,40.5218536,-74.4351012,,
node,5708511626,40.5250466,-74.4385229,,
node,5708511627,40.5248087,-74.4381157,,
node,5708511821,40.5240459,-74.4388327,,
node,5708726449,40.5192999,-74.455318,,
node,5708726610,40.5219443,-74.4575169,,
node,5708727468,40.5218388,-74.4634203,,
node,5708728522,40.5245672,-74.4678365,,
node,5708728523,40.5241634,-74.4681445,,
node,5708739323,40.5240693,-74.4666756,,
node,5708739324,40.5239927,-74.4676627,,
node,5708739325,40.5240722,-74.4672523,,
node,5708739326,40.5242656,-74.4671333,,
node,5744681639,40.5100443,-74.4854874,,
node,5744681640,40.5104898,-74.4856781,,
node,5744681641,40.5109944,-74.4838758,,
